Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26),N2O2(46),O2X2(47),ONOOJ(35)
6.632739626368014e-05,0.05595639656,0.054,0.0,0.0,0.0004902769437315204,0.8617844772371943,0.007190479466146658,0.0019391669217122735,2.84407749332379e-08,0.06120562283936961,0.0,0.028326773588977543,1.6123635441496887e-07,7.747372893394939e-11,6.0304766866675e-07,3.1565490937994984e-08,4.179826670283854e-09,2.5555453801878416e-09,1.0938802069315285e-06,3.937823860595481e-06,0.0009098194704650733,1.1717705644610775e-09,1.82754421425977e-07,7.618870999849761e-23,5.097923758138084e-15,4.811130859350336e-18
6.643336275859644e-05,0.05595639656,0.054,0.0,0.0,0.000490196480534436,0.8617826899216297,0.007193973677545606,0.0019402382725994586,2.8494085443922193e-08,0.06120329350248972,0.0,0.028326667345479853,1.612181347389888e-07,7.745115490200706e-11,6.029244240490164e-07,3.1558504049281924e-08,4.179361006524519e-09,2.5562904167125496e-09,1.093928907982872e-06,3.937984412805579e-06,0.0009100059195508222,1.1718149126935419e-09,1.8279033066337793e-07,7.647459993749648e-23,5.097885517267134e-15,4.820139036160918e-18
6.653932925351274e-05,0.05595639656,0.054,0.0,0.0,0.0004901164068471166,0.8617809031950096,0.007197467100867044,0.001941309718776371,2.854739986144088e-08,0.061200964690435414,0.0,0.028326561428120168,1.6119998844757787e-07,7.742868619000506e-11,6.028016786671579e-07,3.155154619498387e-08,4.178897222856916e-09,2.5570368559132937e-09,1.0939775324252589e-06,3.938144733245393e-06,0.0009101916529117961,1.1718600972524273e-09,1.8282625034601553e-07,7.676104626826433e-23,5.097847393927813e-15,4.829147839754631e-18
6.664529574842904e-05,0.05595639656,0.054,0.0,0.0,0.0004900367200824116,0.8617791170544047,0.007200959739369084,0.0019423812600960224,2.860071813880234e-08,0.061198636401038425,0.0,0.028326455837029394,1.6118191504173255e-07,7.740632144460596e-11,6.026794291213262e-07,3.154461708491375e-08,4.178435346689986e-09,2.5577846874594953e-09,1.0940260784037702e-06,3.938304815265447e-06,0.0009103766730241635,1.1719061091235734e-09,1.8286217988240616e-07,7.704804885533055e-23,5.097809388165875e-15,4.838157262180212e-18
6.675126224334534e-05,0.05595639656,0.054,0.0,0.0,0.0004899574176713337,0.8617773314969057,0.007204451596288151,0.0019434528964077868,2.8654040229184334e-08,0.06119630863214473,0.0,0.028326350572327238,1.6116391407241603e-07,7.738406067300518e-11,6.025576721930892e-07,3.153771662793677e-08,4.1779753205158955e-09,2.558533902611965e-09,1.0940745440866765e-06,3.938464652297143e-06,0.0009105609823566141,1.1719529393698078e-09,1.828981186872316e-07,7.733560756226243e-23,5.097771500023151e-15,4.8471672955150996e-18
6.685722873826164e-05,0.05595639656,0.054,0.0,0.0,0.0004898784970639226,0.861775546519624,0.0072079426748393365,0.001944524627557443,2.8707366085933466e-08,0.06119398138161468,0.0,0.02832624563412141,1.6114598504826717e-07,7.736190234460347e-11,6.024364045378988e-07,3.153084452408927e-08,4.1775171835162915e-09,2.5592844909587547e-09,1.094122927664012e-06,3.9386242378499235e-06,0.0009107445833708756,1.1720005791333213e-09,1.8293406618103576e-07,7.76237222516638e-23,5.0977337295370335e-15,4.856177931865369e-18
6.696319523317793e-05,0.05595639656,0.054,0.0,0.0,0.0004897999557280729,0.8617737621196903,0.007211432978216357,0.0019455964533872205,2.876069566256476e-08,0.06119165464732269,0.0,0.02832614102250876,1.611281275258334e-07,7.733984669046419e-11,6.023156229771627e-07,3.15240006984121e-08,4.1770608653751745e-09,2.560036444128441e-09,1.0941712273491884e-06,3.938783565514495e-06,0.0009109274785212095,1.1720490196317554e-09,1.8297002179042746e-07,7.791239278518854e-23,5.0976960767411555e-15,4.865189163365632e-18
6.706916172809423e-05,0.05595639656,0.054,0.0,0.0,0.0004897217911504195,0.8617719782942549,0.0072149225095918985,0.0019466683737358408,2.881402891276112e-08,0.06118932842715729,0.0,0.02832603673757432,1.611103410218524e-07,7.73178919459084e-11,6.021953242208927e-07,3.151718483932916e-08,4.176606420251073e-09,2.5607897515588505e-09,1.0942194413763034e-06,3.938942628956124e-06,0.0009111096702549782,1.172098252160994e-09,1.830059849477799e-07,7.820161902353684e-23,5.097658541664717e-15,4.874200982178964e-18
6.717512822301053e-05,0.05595639656,0.054,0.0,0.0,0.0004896440008351448,0.8617701950404885,0.007218411272117593,0.0019477403884385599,2.8867365790372862e-08,0.061187002719020916,0.0,0.02832593277939257,1.6109262509803513e-07,7.729603863076094e-11,6.020755051305733e-07,3.151039689039849e-08,4.17615376143373e-09,2.561544405323364e-09,1.0942675680032284e-06,3.939101421922367e-06,0.0009112911610120845,1.1721482680908008e-09,1.8304195509143096e-07,7.849140082647115e-23,5.097621124333355e-15,4.883213380496816e-18
6.728109471792683e-05,0.05595639656,0.054,0.0,0.0,0.0004895665823048976,0.8617684123555803,0.007221899268924344,0.0019488124973272123,2.892070624941724e-08,0.06118467752082994,0.0,0.02832582914802644,1.6107497927872626e-07,7.72742846751139e-11,6.019561624694068e-07,3.150363652577605e-08,4.175702961739495e-09,2.5623003946173123e-09,1.0943156055072247e-06,3.939259938231211e-06,0.0009114719532256034,1.1721990588681455e-09,1.8307793166538658e-07,7.87817380528098e-23,5.0975838247682686e-15,4.8922263505389426e-18
6.738706121284313e-05,0.05595639656,0.054,0.0,0.0,0.0004894895330995654,0.8617666302367397,0.007225386503122302,0.001949884700230251,2.897405024407793e-08,0.06118235283051435,0.0,0.02832572584352854,1.6105740313084207e-07,7.72526309683522e-11,6.018372931385612e-07,3.149690371013807e-08,4.175253913908767e-09,2.5630577120605573e-09,1.0943635521899876e-06,3.939418171784763e-06,0.0009116520493211488,1.172250616012277e-09,1.8311391411952012e-07,7.907263056044578e-23,5.097546642987287e-15,4.901239884553298e-18
6.749302770775943e-05,0.05595639656,0.054,0.0,0.0,0.0004894128507772417,0.8617648486811944,0.007228872977801194,0.0019509569969727901,2.9027397728704595e-08,0.06118002864601794,0.0,0.02832562286594016,1.61039896186248e-07,7.723107504258011e-11,6.017188939531813e-07,3.149019810046686e-08,4.174806714082567e-09,2.5638163464845614e-09,1.0944114063710162e-06,3.939576116550533e-06,0.0009118314517175827,1.1723029311187136e-09,1.8314990190927873e-07,7.936407820633706e-23,5.097509579003776e-15,4.910253974815994e-18
6.759899420267572e-05,0.05595639656,0.054,0.0,0.0,0.0004893365329129449,0.8617630676861916,0.007232358696030289,0.0019520293873766447,2.9080748657812338e-08,0.06117770496529791,0.0,0.028325520215292617,1.6102245801705931e-07,7.720961826124143e-11,6.016009618538848e-07,3.148351968562116e-08,4.1743612293219124e-09,2.564576291191453e-09,1.0944591663952507e-06,3.939733766583063e-06,0.0009120101628262984,1.1723559958535833e-09,1.8318589449587955e-07,7.965608084652911e-23,5.0974726328279566e-15,4.919268613631154e-18
6.770496069759202e-05,0.05595639656,0.054,0.0,0.0,0.000489260577099653,0.8617612872489973,0.007235843660858732,0.0019531018712603736,2.913410298608127e-08,0.061175381786325034,0.0,0.028325417891606017,1.6100508816245775e-07,7.718825763970703e-11,6.014834937065948e-07,3.1476868102045595e-08,4.173917584743126e-09,2.5653375344885998e-09,1.0945068306234597e-06,3.939891115996066e-06,0.0009121881850520207,1.1724098019584645e-09,1.8322189134602167e-07,7.994863833614058e-23,5.097435804465522e-15,4.9282837933309155e-18
6.781092719250832e-05,0.05595639656,0.054,0.0,0.0,0.0004891849809469546,0.8617595073668958,0.007239327875315507,0.001954174448439318,2.918746066835603e-08,0.06117305910708334,0.0,0.028325315894890873,1.6098778619972518e-07,7.716699514989568e-11,6.013664864910678e-07,3.1470243366292494e-08,4.173475615473826e-09,2.5661000705409296e-09,1.0945543974433262e-06,3.9400481589946555e-06,0.0009123655207919883,1.172464341243803e-09,1.8325789193207827e-07,8.024175052939147e-23,5.097399093919283e-15,4.9372995062752515e-18
6.791689368742462e-05,0.05595639656,0.054,0.0,0.0,0.000489109742082162,0.8617577280371908,0.0072428113424097525,0.001955247118725644,2.9240821659645267e-08,0.0611707369255702,0.0,0.02832521422514663,1.6097055167520234e-07,7.714582713764538e-11,6.012499371228775e-07,3.146364509040357e-08,4.173035482492583e-09,2.566863886919922e-09,1.0946018652558594e-06,3.940204889835242e-06,0.0009125421724368647,1.1725196055948175e-09,1.8329389573181486e-07,8.053541727958221e-23,5.097362501187421e-15,4.946315744852003e-18
6.802286018234092e-05,0.05595639656,0.054,0.0,0.0,0.0004890348581488807,0.8617559492572031,0.007246294065130755,0.001956319881928378,2.9294185915121205e-08,0.06116841523979609,0.0,0.02832511288236346,1.6095338417130623e-07,7.712475635621663e-11,6.011338426205887e-07,3.1457073322684866e-08,4.1725969814121524e-09,2.567628978893263e-09,1.0946492324910798e-06,3.9403613028719425e-06,0.0009127181423697984,1.1725755869637323e-09,1.8332990222857491e-07,8.082963843912908e-23,5.0973260262655296e-15,4.955332501476662e-18
6.812882667725722e-05,0.05595639656,0.054,0.0,0.0,0.0004889603268082201,0.8617541710242737,0.007249776046448223,0.0019573927378534507,2.9347553390119148e-08,0.06116609404778462,0.0,0.0283250118665206,1.6093628324139015e-07,7.710377828551689e-11,6.01018199948362e-07,3.14505276463302e-08,4.17216031740368e-09,2.5683953330164337e-09,1.0946964975891302e-06,3.940517392500119e-06,0.0009128934329674681,1.172632277377058e-09,1.833659109110091e-07,8.112441385953496e-23,5.0972896691444185e-15,4.96434976859245e-18
6.823479317217351e-05,0.05595639656,0.054,0.0,0.0,0.000488886145737258,0.86175239333576,0.007253257289312313,0.0019584656863037334,2.940092404013699e-08,0.06116377334757227,0.0,0.028324911177588417,1.609192484729527e-07,7.708289668252744e-11,6.009030061632081e-07,3.144400814608393e-08,4.171725237412545e-09,2.569162945978572e-09,1.0947436590220764e-06,3.940673153221699e-06,0.0009130680465989941,1.1726896689262755e-09,1.8340192127324724e-07,8.141974339143437e-23,5.0972534298126825e-15,4.973367538670053e-18
6.834075966708981e-05,0.05595639656,0.054,0.0,0.0,0.0004888123126303733,0.8617506161890384,0.00725673779665387,0.001959538727079078,2.9454297820834763e-08,0.06116145313720852,0.0,0.028324810815526378,1.60902279426237e-07,7.706210590867018e-11,6.007882582768632e-07,3.143751437117484e-08,4.1712920008337155e-09,2.569931802948472e-09,1.094790715267976e-06,3.9408285795669e-06,0.0009132419856271467,1.1727477537769123e-09,1.834379328146475e-07,8.171562688455304e-23,5.097217308253886e-15,4.9823858042077575e-18
6.844672616200611e-05,0.05595639656,0.054,0.0,0.0,0.0004887388251975814,0.8617488395815026,0.007260217571384486,0.0019606118599763554,2.9507674688034153e-08,0.06115913341475551,0.0,0.02832471078028552,1.6088537569374803e-07,7.704141101075246e-11,6.006739533843937e-07,3.143104644819341e-08,4.170860294953423e-09,2.570701902459736e-09,1.0948376648408068e-06,3.9409836661847615e-06,0.0009134152524070796,1.1728065241572036e-09,1.834739450399449e-07,8.201206418776563e-23,5.097181304449833e-15,4.9914045577311094e-18
6.855269265692241e-05,0.05595639656,0.054,0.0,0.0,0.0004886656811660142,0.8617470635105645,0.007263696616396699,0.001961685084789491,2.9561054597718027e-08,0.06115681417828824,0.0,0.028324611071805984,1.6086853684252696e-07,7.702080490681632e-11,6.00560088544156e-07,3.1424603886511645e-08,4.170430445409816e-09,2.571473227803779e-09,1.0948845062551706e-06,3.9411384077357815e-06,0.0009135878492877302,1.1728659723694995e-09,1.835099574590311e-07,8.230905514904075e-23,5.097145418376958e-15,5.000423791793146e-18
6.865865915183871e-05,0.05595639656,0.054,0.0,0.0,0.0004885928782780973,0.8617452879736535,0.0072671749345640906,0.001962758401309507,2.9614437506029983e-08,0.061154495425894156,0.0,0.028324511690019937,1.6085176246997742e-07,7.700029430174889e-11,6.004466608888497e-07,3.1418186860807996e-08,4.170002066693032e-09,2.572245779919867e-09,1.0949312380670203e-06,3.941292799016058e-06,0.0009137597786103443,1.1729260907762781e-09,1.8354596958706643e-07,8.260659961551548e-23,5.097109650010498e-15,5.0094434989739555e-18
6.8764625646755e-05,0.05595639656,0.054,0.0,0.0,0.0004885204142932093,0.8617435129682159,0.0072706525287414385,0.001963831809324558,2.966782336927383e-08,0.06115217715567331,0.0,0.028324412634848677,1.6083505214988735e-07,7.697987025202224e-11,6.003336675225524e-07,3.141179483381162e-08,4.169575565014867e-09,2.573019539572375e-09,1.0949778588259279e-06,3.9414468348111445e-06,0.0009139310427101058,1.1729868718146238e-09,1.8358198094430684e-07,8.290469743342065e-23,5.097073999319861e-15,5.018463671881006e-18
6.88705921416713e-05,0.05595639656,0.054,0.0,0.0,0.0004884482869856682,0.8617417384917164,0.007274129401764862,0.0019649053086199623,2.9721212143913164e-08,0.06114985936573815,0.0,0.028324313906205947,1.6081840548440757e-07,7.695954159486187e-11,6.002211056151427e-07,3.1405428035492586e-08,4.169150466446031e-09,2.5737945108504315e-09,1.0950243671301467e-06,3.941600510064981e-06,0.0009141016439144071,1.1730483079787245e-09,1.8361799105615923e-07,8.320334844817804e-23,5.097038466273954e-15,5.027484303148595e-18
6.89765586365876e-05,0.05595639656,0.054,0.0,0.0,0.0004883764941466037,0.8617399645416364,0.007277605556451911,0.0019659788989782505,2.977460378657089e-08,0.06114754205421346,0.0,0.028324215503994596,1.6080182205407575e-07,7.693929698650996e-11,6.001089723155796e-07,3.139908587411993e-08,4.168727274773752e-09,2.5745706711311927e-09,1.0950707615623706e-06,3.941753819682073e-06,0.0009142715845447587,1.173110391838427e-09,1.8365399945307968e-07,8.350255250429984e-23,5.0970030508352215e-15,5.036505385438324e-18
6.90825251315039e-05,0.05595639656,0.054,0.0,0.0,0.000488305033581714,0.861738191115474,0.007281080995601783,0.0019670525801791902,2.982799825402874e-08,0.06114522521923626,0.0,0.028324117428110435,1.607853014655785e-07,7.69191480077542e-11,5.999972648304264e-07,3.139276864326757e-08,4.168305409160404e-09,2.575348028640146e-09,1.0951170407638131e-06,3.941906758756068e-06,0.0009144408669147521,1.1731731160170437e-09,1.8369000567054243e-07,8.380230944551526e-23,5.0969677529665044e-15,5.04552691143837e-18
6.91884916264202e-05,0.05595639656,0.054,0.0,0.0,0.00048823390311339616,0.8617364182107449,0.007284555721995337,0.001968126351999828,2.988139550322683e-08,0.06114290885895578,0.0,0.028324019678438284,1.607688433062792e-07,7.689908022019071e-11,5.998859803527493e-07,3.13864756877388e-08,4.16788549104005e-09,2.5761265562283205e-09,1.0951632033480794e-06,3.942059322303163e-06,0.0009146094933323054,1.1732364732153656e-09,1.8372600924904536e-07,8.410261911463598e-23,5.09693257262333e-15,5.054548873864156e-18
6.92944581213365e-05,0.05595639656,0.054,0.0,0.0,0.00048816310057822376,0.8617346458249813,0.007288029738395366,0.001969200214214526,2.993479549126315e-08,0.06114059297153324,0.0,0.028323922254856467,1.6075244718710787e-07,7.687910873659147e-11,5.9977511612526e-07,3.138020737430052e-08,4.167466810894656e-09,2.576906267564818e-09,1.0952092480004506e-06,3.94221150557002e-06,0.0009147774660972589,1.1733004561831619e-09,1.8376200973395107e-07,8.440348135372191e-23,5.096897509762765e-15,5.063571265457413e-18
6.94004246162528e-05,0.05595639656,0.054,0.0,0.0,0.00048809262382938965,0.861732873955732,0.007291503047546557,0.001970274166594994,2.998819817539319e-08,0.06113827755514192,0.0,0.028323825157232158,1.6073611270242648e-07,7.685921512784428e-11,5.996646693844276e-07,3.137396297391603e-08,4.167050131383021e-09,2.577687129466662e-09,1.0952551733627442e-06,3.94236330367569e-06,0.0009149447875040228,1.1733650577505404e-09,1.837980066756479e-07,8.470489600390159e-23,5.0968625643334095e-15,5.072594078987086e-18
6.95063911111691e-05,0.05595639656,0.054,0.0,0.0,0.0004880224707338418,0.8617311026005625,0.007294975652175839,0.001971348208910328,3.0041603513029335e-08,0.06113596260796698,0.0,0.028323728385426666,1.6071983946700695e-07,7.683941905668455e-11,5.995546374085215e-07,3.1367742937603934e-08,4.166634588795391e-09,2.578469162778359e-09,1.0953009781659959e-06,3.942514712025035e-06,0.0009151114598387304,1.1734302707909188e-09,1.8383399962920455e-07,8.500686290558954e-23,5.096827736286884e-15,5.0816173072481186e-18
