Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26),N2O2(46),O2X2(47)
0.0035306492351039075,0.05595639656,0.054,0.0,0.0,0.0002165532167833436,0.8371643412491526,0.05615315753988981,0.018240304223703534,6.748049517085631e-07,0.02856438311263973,0.0,0.028564379528802163,7.081050069736734e-08,1.3753250764053558e-11,1.230822440641206e-07,6.0643522994432086e-09,1.924595339779645e-09,8.355933589720535e-09,5.009749961772103e-07,1.8185715725401112e-06,0.0009512767759376775,7.226817046487885e-10,2.6795501740945933e-07,4.2890814218044054e-20,5.183805558838128e-15
0.0035440579275612407,0.05595639656,0.054,0.0,0.0,0.00021611011325738618,0.837121560478384,0.0562382687923967,0.018268680914792734,6.763096485291529e-07,0.02850764288591706,0.0,0.02856484080723171,7.066382437367416e-08,1.3695604139564192e-11,1.225844047127281e-07,6.039200767767701e-09,1.9209424040077473e-09,8.351377114948964e-09,4.999372478973804e-07,1.8148337861040738e-06,0.0009512680278374093,7.205589754177133e-10,2.677237149566502e-07,4.3082305479254555e-20,5.183972983934315e-15
0.003557466620018574,0.05595639656,0.054,0.0,0.0,0.0002156688926354721,0.8370789565814444,0.056323028205352205,0.018296940300189593,6.778131778276568e-07,0.02845113721533883,0.0,0.028565300130148668,7.051777833952525e-08,1.3638336466328604e-11,1.2208966306987574e-07,6.014209464180316e-09,1.917305142414937e-09,8.346790359082753e-09,4.989039589577496e-07,1.8111119422315121e-06,0.0009512593123829509,7.184446034425288e-10,2.674921400675456e-07,4.327407417901178e-20,5.184139701946378e-15
0.003570875312475907,0.05595639656,0.054,0.0,0.0,0.000215229542647676,0.8370365284350031,0.05640743801297825,0.018325083124781472,6.793155528014997e-07,0.028394864611452863,0.0,0.02856575751027189,7.037235844571733e-08,1.3581444361473853e-11,1.2159799298718847e-07,5.989377005843592e-09,1.913683451632339e-09,8.342173818182855e-09,4.978751000023852e-07,1.8074059367093714e-06,0.0009512506293851623,7.163385578162331e-10,2.672603020751867e-07,4.3466121014127554e-20,5.1843057174566896e-15
0.00358428400493324,0.05595639656,0.054,0.0,0.0,0.00021479205113216572,0.8369942749253898,0.056491500430285536,0.018353110127050955,6.808167864567933e-07,0.028338823597614103,0.0,0.028566212960208413,7.02275605799398e-08,1.3524924480252253e-11,1.211093685956721e-07,5.964702025007113e-09,1.9100772292118867e-09,8.337527981504817e-09,4.968506419363703e-07,1.8037156662450232e-06,0.0009512419786563753,7.142408075525854e-10,2.67028210168754e-07,4.365844667259389e-20,5.184471035007458e-15
0.0035976926973905732,0.05595639656,0.054,0.0,0.0,0.00021435640603406376,0.8369521949484959,0.05657521765327178,0.01838102203914184,6.823168916114069e-07,0.02828301270985256,0.0,0.02856666649245456,7.008338066638003e-08,1.346877351552284e-11,1.206237643021091e-07,5.940183168808749e-09,1.9064863736164587e-09,8.332853331603246e-09,4.958305559230238e-07,1.8000410284565509e-06,0.0009512333600103797,7.121513215926448e-10,2.6679587339591394e-07,4.3851051833659996e-20,5.184635659101162e-15
0.0036111013898479064,0.05595639656,0.054,0.0,0.0,0.00021392259540430826,0.8369102874096729,0.05665859185911938,0.018408819586925067,6.838158808980145e-07,0.028227430496741483,0.0,0.028567118119397203,6.993981466533209e-08,1.3412988197241097e-11,1.201411547855067e-07,5.9158190990788575e-09,1.9029107842100968e-09,8.328150344433552e-09,4.948148133811197e-07,1.7963819218630165e-06,0.0009512247732624105,7.100700688113937e-10,2.665633006650873e-07,4.40439371679165e-20,5.184799594200963e-15
0.0036379187747625726,0.05595639656,0.054,0.0,0.0,0.00021306043027543488,0.8368269853143223,0.05682431983530727,0.018464074462106673,6.86810561491142e-07,0.028116946350642883,0.0,0.028568015706379346,6.965450841999571e-08,1.3302501602355492e-11,1.1918482013957205e-07,5.867550038666303e-09,1.895805005864363e-09,8.3186612296719e-09,4.927962456464477e-07,1.789109900780224e-06,0.0009512076947286154,7.059321379857456e-10,2.6609748227914855e-07,4.4430550995982003e-20,5.185125415077563e-15
0.003662054421185772,0.05595639656,0.054,0.0,0.0,0.00021229063779281833,0.8367525923752563,0.05697232335880005,0.01851341987976817,6.895020808068385e-07,0.028018278377710214,0.0,0.028568817140591625,6.939979257850705e-08,1.3204282114740354e-11,1.1833411252646887e-07,5.824624123585662e-09,1.889461024230297e-09,8.310028755929803e-09,4.909941077591439e-07,1.7826171985252373e-06,0.000951192431314915,7.022358443045664e-10,2.656775253472151e-07,4.4779468188399066e-20,5.185416341492264e-15
0.0036861900676089716,0.05595639656,0.054,0.0,0.0,0.00021152660786800232,0.8366787415331584,0.05711924852791608,0.01856240576630677,6.921901730381954e-07,0.02792032929696845,0.0,0.028569612589384664,6.914700459561855e-08,1.3107198109237761e-11,1.1749272627612585e-07,5.7821795569162815e-09,1.8831649800786345e-09,8.301311579843383e-09,4.892056095977785e-07,1.7761732792306288e-06,0.0009511772684417914,6.985657396160583e-10,2.652569363107689e-07,4.5129303188797914e-20,5.185705103226712e-15
0.003710325714032171,0.05595639656,0.054,0.0,0.0,0.00021076827448760272,0.8366054267328092,0.05726510738617403,0.018611036137027696,6.948749055653473e-07,0.0278230910795592,0.0,0.028570402121197082,6.889612216486174e-08,1.3011231791994204e-11,1.1666052310993687e-07,5.740209040971872e-09,1.8769163177733484e-09,8.292512250900018e-09,4.874305933423666e-07,1.7697775823359449e-06,0.0009511622050820313,6.949216407153271e-10,2.648357623610961e-07,4.548005961110975e-20,5.185991724944821e-15
0.0037344613604553705,0.05595639656,0.054,0.0,0.0,0.00021001557265907443,0.8365326420104384,0.057409911795229994,0.018659314946604725,6.975563440597738e-07,0.027726555817862986,0.0,0.028571185803411028,6.864712332785645e-08,1.2916365720508505e-11,1.158373673404799e-07,5.698705417647937e-09,1.870714490364883e-09,8.283633256649261e-09,4.856689036356864e-07,1.763429555971325e-06,0.0009511472402224953,6.913033641200236e-10,2.6441404938990636e-07,4.583174098741899e-20,5.1862762309311085e-15
0.00375859700687857,0.05595639656,0.054,0.0,0.0,0.00020926843839091195,0.8364603814919904,0.0575536734383257,0.01870724609022978,7.002345525346878e-07,0.027630715723200465,0.0,0.02857196370237261,6.839998646750497e-08,1.2822582795308613e-11,1.1502312581309987e-07,5.65766166521264e-09,1.864558959420003e-09,8.274677024306278e-09,4.839203875351261e-07,1.757128656788583e-06,0.000951132372863871,6.877107261580189e-10,2.6399184202473e-07,4.618435076995552e-20,5.1865586450979646e-15
0.0037827326533017695,0.05595639656,0.054,0.0,0.0,0.00020852680867321097,0.8363886393914209,0.0576964038236758,0.018754833404742176,7.02909593394016e-07,0.027535563123574296,0.0,0.028572735883412012,6.815469030131931e-08,1.2729866251903465e-11,1.1421766784928999e-07,5.617070895199696e-09,1.858449194854915e-09,8.265645922289438e-09,4.821848944654368e-07,1.7508743497953799e-06,0.0009511176020204306,6.841435430485992e-10,2.635691836627285e-07,4.653789233315006e-20,5.186838990992749e-15
0.003806868299724969,0.05595639656,0.054,0.0,0.0,0.00020779062145866886,0.8363174100090309,0.05783811428778097,0.018802080669733188,7.055815274798049e-07,0.027441090461460475,0.0,0.028573502410863143,6.791121387488063e-08,1.2638199652759753e-11,1.134208651902257e-07,5.5769263493103876e-09,1.852384674771919e-09,8.25654226178055e-09,4.804622761724813e-07,1.7446661081931585e-06,0.0009511029267198015,6.806016309828056e-10,2.631461165051944e-07,4.689236897525924e-20,5.187117291805009e-15
0.0038310039461481684,0.05595639656,0.054,0.0,0.0,0.0002070598156440315,0.8362466877298382,0.05797881599866567,0.01884899160862542,7.082504141180517e-07,0.027347290291649912,0.0,0.028574263348082753,6.766953655546273e-08,1.2547566879620663e-11,1.1263259194263198e-07,5.537221396444507e-09,1.8463648853000531e-09,8.247368298197553e-09,4.787523866781508e-07,1.7385034132188978e-06,0.0009510883460027403,6.770848061978288e-10,2.627226815899834e-07,4.724778392022995e-20,5.187393570373265e-15
0.003855139592571368,0.05595639656,0.054,0.0,0.0,0.00020633433105200208,0.8361764670219894,0.058118519959036954,0.01889556988972592,7.109163111629307e-07,0.027254155279142534,0.0,0.02857501875746917,6.742963802583474e-08,1.2457952126162229e-11,1.1185272452691067e-07,5.497949529858217e-09,1.8403893204400011e-09,8.238126232584722e-09,4.770550822364386e-07,1.7323857539908151e-06,0.0009510738589229129,6.735928850467524e-10,2.6229891882191927e-07,4.76041403197117e-20,5.1876678491915546e-15
0.0038792752389945674,0.05595639656,0.054,0.0,0.0,0.00020561410841357408,0.8361067424352066,0.05825723700937012,0.018941819127254893,7.135792750395341e-07,0.02716167819709038,0.0,0.02857576870048055,6.719149827817755e-08,1.2369339890583712e-11,1.1108114162480895e-07,5.459104364297005e-09,1.8344574819122137e-09,8.228818213055566e-09,4.7537022129043247e-07,1.7263126273576735e-06,0.0009510594645466784,6.701256840674495e-10,2.6187486700467745e-07,4.796144125447329e-20,5.1879401504162184e-15
0.003903410885417767,0.05595639656,0.054,0.0,0.0,0.00020489908935076266,0.8360375085992718,0.05839497783092532,0.018987742882351374,7.162393607852203e-07,0.027069851924786437,0.0,0.028576513237652708,6.695509760813584e-08,1.2281714968513317e-11,1.1031772412925659e-07,5.420679633247673e-09,1.8285688790084555e-09,8.219446336152972e-09,4.736976644303634e-07,1.720283537751494e-06,0.000951045161952869,6.666830200449904e-10,2.61450563870752e-07,4.831968973607098e-20,5.1882104958722394e-15
0.003927546531840967,0.05595639656,0.054,0.0,0.0,0.00020418921635972654,0.8359687602225431,0.058531752948698314,0.019033344664057008,7.18896622089638e-07,0.026978669445697566,0.0,0.02857725242861658,6.672041660906164e-08,1.21950624463201e-11,1.0956235509692615e-07,5.38266918634351e-09,1.822723028447521e-09,8.21001264809852e-09,4.720372743526738e-07,1.7142979970436227e-06,0.000951030950232582,6.632647100725137e-10,2.6102604610855204e-07,4.8678888708861405e-20,5.188478907059231e-15
0.003951682178264166,0.05595639656,0.054,0.0,0.0,0.00020348443279427427,0.8359004920905019,0.05866757273430566,0.01907862793027783,7.215511113334489e-07,0.026888123845541193,0.0,0.02857798633211524,6.648743616634659e-08,1.2109367694255458e-11,1.0881491969961573e-07,5.345066986704837e-09,1.8169194542336611e-09,8.200519146128512e-09,4.7038891581987104e-07,1.708355524404068e-06,0.0009510168284889817,6.598705716101169e-10,2.606013493918726e-07,4.903904105123968e-20,5.1887454051578595e-15
0.003975817824687366,0.05595639656,0.054,0.0,0.0,0.00020278468284974546,0.8358326990643372,0.058802447408804887,0.019123596088724597,7.242028796257868e-07,0.026798208310405077,0.0,0.028578715006020626,6.625613745182719e-08,1.2024616359863197e-11,1.0807530517749962e-07,5.307867108380717e-09,1.8111576875174494e-09,8.19096777976038e-09,4.6875245562137434e-07,1.7024556461640354e-06,0.000951002795837089,6.565004225342957e-10,2.6017650840790833e-07,4.9400149577092215e-20,5.189010011035842e-15
0.003999953471110565,0.05595639656,0.054,0.0,0.0,0.00020208991154726272,0.8357653760795566,0.05893638704545172,0.0191682524978319,7.26851976840492e-07,0.026708916124909353,0.0,0.02857943850734973,6.602650191844124e-08,1.1940794361913967e-11,1.0734340079591878e-07,5.271063733989752e-09,1.8054372664616185e-09,8.181360451905538e-09,4.671277625353878e-07,1.6965978956816585e-06,0.0009509888514035895,6.531540811932087e-10,2.597515568810826e-07,4.976221703785899e-20,5.189272745253342e-15
0.004024089117533765,0.05595639656,0.054,0.0,0.0,0.0002014000647183415,0.8356985181446317,0.059069401572396,0.019212600467656996,7.294984516511763e-07,0.02662024067040921,0.0,0.028580156892280557,6.579851129500228e-08,1.1857887884057348e-11,1.0661909780022484e-07,5.234651152253944e-09,1.7997577361098375e-09,8.17169902010639e-09,4.6551470729142986e-07,1.6907818132107477e-06,0.0009509749943266466,6.498313664584841e-10,2.593265276002401e-07,5.0125246123606546e-20,5.189533628069073e-15
0.004048224763956964,0.05595639656,0.054,0.0,0.0,0.00020071508898983695,0.8356321203396725,0.05920150077531863,0.0192566432607589,7.321423515651664e-07,0.026532175423237,0.0,0.02858087021616769,6.557214758088059e-08,1.1775883368656482e-11,1.059022893719141e-07,5.198623755599896e-09,1.7941186482554926e-09,8.16198529773017e-09,4.639131625337651e-07,1.6850069457724287e-06,0.0009509612237556992,6.465320977585464e-10,2.589014524453374e-07,5.048923946420622e-20,5.1897926794460064e-15
0.004072360410380164,0.05595639656,0.054,0.0,0.0,0.00020003493176923317,0.8355661778151292,0.059332694300010765,0.0193003840930583,7.347837229563609e-07,0.02644471395298285,0.0,0.02858157853355747,6.534739304098555e-08,1.169476751131583e-11,1.0519287058946524e-07,5.1629760380247486e-09,1.7885195613161712e-09,8.1522210549479e-09,4.6232300278586077e-07,1.679272847029749e-06,0.0009509475388512811,6.432560951316342e-10,2.584763624079933e-07,5.085419963150224e-20,5.1900499190561966e-15
0.004096496056803363,0.05595639656,0.054,0.0,0.0,0.0001993595412302646,0.8355006857905238,0.059462991654896644,0.019343826134678537,7.374226110970428e-07,0.026357849920812797,0.0,0.028582281898202874,6.512423020109047e-08,1.1614527255013547e-11,1.044907383864549e-07,5.127702592813085e-09,1.78296004021388e-09,8.142408019875667e-09,4.607441044153727e-07,1.6735790771650462e-06,0.000950933938784852,6.400031792758463e-10,2.580512876163459e-07,5.1220129140262505e-20,5.1903053662865475e-15
0.0041206317032265625,0.05595639656,0.054,0.0,0.0,0.00019868886629884592,0.83543563955321,0.05959240221350126,0.01938697251076841,7.400590601886741e-07,0.026271577077823672,0.0,0.02858298036307806,6.490264184274891e-08,1.1535149784273475e-11,1.0379579150998638e-07,5.0927981102641184e-09,1.7774396562506324e-09,8.132547879720169e-09,4.5917634559993744e-07,1.667925202759981e-06,0.0009509204227386012,6.367731715598064e-10,2.576262573612076e-07,5.158703044900331e-20,5.190559040244393e-15
0.004144767349649762,0.05595639656,0.054,0.0,0.0,0.00019802285663931995,0.8353710344571578,0.05972093521686468,0.019429826302306986,7.426931133917207e-07,0.02618588926343369,0.0,0.028583673980392584,6.468261099831007e-08,1.1456622520264265e-11,1.0310793048543232e-07,5.058257375774398e-09,1.7719579869876043e-09,8.122642281625228e-09,4.576196062940434e-07,1.6623107966783768e-06,0.0009509069899052739,6.335658940760577e-10,2.5720130011332327e-07,5.195490596231908e-20,5.1908109597616475e-15
0.0041689029960729615,0.05595639656,0.054,0.0,0.0,0.00019736146264101695,0.8353068659217665,0.05984859977590396,0.01947239054689107,7.453248128545303e-07,0.026100780403807797,0.0,0.02858436280160528,6.446412094700781e-08,1.1378933115400882e-11,1.0242705757777212e-07,5.02407526773558e-09,1.7665146161396447e-09,8.112692833714758e-09,4.560737681962858e-07,1.6567354379515395e-06,0.0009508936394880241,6.303811696998094e-10,2.56776443545555e-07,5.23237580317775e-20,5.191061143400297e-15
0.004193038642496161,0.05595639656,0.054,0.0,0.0,0.0001967046354050926,0.8352431294307021,0.059975404873724415,0.019514668239505713,7.479541997413073e-07,0.026016244510316925,0.0,0.028585046877437886,6.424715521042423e-08,1.1302069447756095e-11,1.0175307675166071e-07,4.990246755350402e-09,1.7611091334605481e-09,8.10270110621824e-09,4.5453871471731227e-07,1.651198711666042e-06,0.0009508803707002188,6.272188220658413e-10,2.5635171455949974e-07,5.2693588956279776e-20,5.191309609457919e-15
0.00421717428891936,0.05595639656,0.054,0.0,0.0,0.0001960523267316599,0.8351798205307603,0.06010135936788116,0.01955666233327827,7.505813142592101e-07,0.025932275678030258,0.0,0.02858572625788837,6.403169754676371e-08,1.1226019616711888e-11,1.0108589363992917e-07,4.956766896923237e-09,1.755741134616503e-09,8.092668632186787e-09,4.5301433094895186e-07,1.6457002088542078e-06,0.000950867182765271,6.240786756218327e-10,2.5592713929953307e-07,5.3064400984602397e-20,5.191556375971201e-15
0.00424130993534256,0.05595639656,0.054,0.0,0.0,0.00019540448910721796,0.8351169348307531,0.06022647199259258,0.019598375740216233,7.532061956846029e-07,0.025848868084239734,0.0,0.028586400992243848,6.381773194757457e-08,1.1150771938044018e-11,1.0042541550825917e-07,4.923630837946131e-09,1.7504102210950638e-09,8.082596908427065e-09,4.515005036335728e-07,1.6402395263867502e-06,0.0009508540749165191,6.209605557152984e-10,2.5550274317155284e-07,5.3436196316347407e-20,5.191801460721039e-15
0.004265445581765759,0.05595639656,0.054,0.0,0.0,0.0001947610756923269,0.8350544680004195,0.06035075136090639,0.01963981133192942,7.558288823884908e-07,0.02576601598701593,0.0,0.028587071129093432,6.360524263535418e-08,1.1076314938456671e-11,9.977155121615364e-08,4.890833808961893e-09,1.7451160001183847e-09,8.072487396639624e-09,4.4999712113396977e-07,1.634816266867681e-06,0.0009508410463970265,6.178642885204163e-10,2.550785508713025e-07,5.3808977101691705e-20,5.192044881238214e-15
0.004289581228188959,0.05595639656,0.054,0.0,0.0,0.00019412204030955747,0.8349924157693591,0.06047420596681995,0.01968097194033687,7.584494118611666e-07,0.025683713723794646,0.0,0.028587736716340614,6.339421405606797e-08,1.1002637351764932e-11,9.912421118900794e-08,4.858371124051082e-09,1.739858084494109e-09,8.062341524009204e-09,4.4850407340462804e-07,1.6294300385319622e-06,0.0009508280964594175,6.147897010830041e-10,2.5465458639553424e-07,5.4182745444172893e-20,5.192286654806233e-15
0.004313716874612158,0.05595639656,0.054,0.0,0.0,0.00019348733743172915,0.8349307739259894,0.06059684418735565,0.01972186035835873,7.61067820736097e-07,0.025601955709993286,0.0,0.02858839780121545,6.31846308738275e-08,1.092972811452046e-11,9.848330738645935e-08,4.82623817912595e-09,1.7346360925123019e-09,8.052160684007839e-09,4.470212519630377e-07,1.6240804551448824e-06,0.000950815224365792,6.117366214699906e-10,2.5423087305590747e-07,5.455750340186457e-20,5.1925267984659264e-15
0.004337852521035358,0.05595639656,0.054,0.0,0.0,0.0001928569221703554,0.8348695383165226,0.06071867428459271,0.019762479340593622,7.636841448130741e-07,0.025520736437656368,0.0,0.028589054430286517,6.297647797462812e-08,1.085757636052398e-11,9.784875326342863e-08,4.794430449794027e-09,1.729449647939067e-09,8.04194623758422e-09,4.455485498613026e-07,1.6187671359034466e-06,0.0009508024293875137,6.087048786254613e-10,2.5380743351049487e-07,5.493325298632982e-20,5.192765329021499e-15
0.004361988167458557,0.05595639656,0.054,0.0,0.0,0.00019223075026434554,0.834808704843966,0.06083970440765635,0.019802831603981857,7.662984190806566e-07,0.025440050474129484,0.0,0.028589706649472604,6.276974045988282e-08,1.0786171417489032e-11,9.722046374546547e-08,4.762943490025069e-09,1.724298379858743e-09,8.031699513638556e-09,4.4408586165943995e-07,1.6134897053408305e-06,0.0009507897108050395,6.056943023823498e-10,2.5338428977294346e-07,5.530999616564618e-20,5.193002263042691e-15
0.004386123813881757,0.05595639656,0.054,0.0,0.0,0.00019160877806900878,0.8347482694671431,0.06095994259466535,0.01984291982845466,7.689106777379273e-07,0.02535989246076095,0.0,0.028590354504054043,6.25644036284726e-08,1.0715502803352863e-11,9.659835520140345e-08,4.731772930687942e-09,1.7191819224371461e-09,8.021421809659304e-09,4.426330833985514e-07,1.6082477932320076e-06,0.0009507770679078909,6.027047237313522e-10,2.5296146321922914e-07,5.568773486605856e-20,5.193237616868686e-15
0.004410259460304956,0.05595639656,0.054,0.0,0.0,0.0001909909625452057,0.8346882281997338,0.061079396774639076,0.019882746657569977,7.715209542155846e-07,0.025280257111630438,0.0,0.02859099803868396,6.236045298780856e-08,1.064556022060589e-11,9.598234540355123e-08,4.700914477360341e-09,1.7140999150520165e-09,8.011114393006558e-09,4.411901125739059e-07,1.6030410345009236e-06,0.0009507644999944175,5.997359745856258e-10,2.525389746239492e-07,5.60664709699147e-20,5.193471406614794e-15
0.004434395106728156,0.05595639656,0.054,0.0,0.0,0.00019037726124871885,0.8346285771093357,0.06119807476936495,0.01992231469913513,7.741292811963992e-07,0.025201139212304068,0.0,0.028591637297399306,6.21578742706064e-08,1.0576333553264049e-11,9.537235350580762e-08,4.6703639091528155e-09,1.7090520023427393e-09,8.00077850129106e-09,4.397568481101651e-07,1.5978690691313682e-06,0.0009507520063716003,5.96787887702396e-10,2.5211684416934094e-07,5.64462063188589e-20,5.193703648173984e-15
0.004458530753151355,0.05595639656,0.054,0.0,0.0,0.00018976763232000888,0.8345693123165444,0.061315984295227416,0.01996162652581647,7.767356906350496e-07,0.025122533618615106,0.0,0.028592272323631335,6.195665338688656e-08,1.0507812864136278e-11,9.476830002163533e-08,4.640117077547833e-09,1.704037833566391e-09,7.990415342791622e-09,4.3833319033638957e-07,1.5927315420785865e-06,0.000950739586355118,5.938602971598635e-10,2.5169509144139987e-07,5.682694271632326e-20,5.193934357219795e-15
0.004482666399574555,0.05595639656,0.054,0.0,0.0,0.00018916203447404505,0.834510429994052,0.06143313296499907,0.020000684675736537,7.793402137773579e-07,0.025044435255469982,0.0,0.02859290316021623,6.17567764043015e-08,1.043998838895763e-11,9.417010678242435e-08,4.610169904082867e-09,1.699057062584881e-09,7.980026097881386e-09,4.369190409603787e-07,1.5876281031816907e-06,0.000950727239269081,5.909530380220725e-10,2.5127373547245443e-07,5.720868192419504e-20,5.194163549213944e-15
0.004506802045997754,0.05595639656,0.054,0.0,0.0,0.00018856042699019073,0.8344519263657662,0.061549528289595104,0.0200394916530591,7.819428811789535e-07,0.024966839115678572,0.0,0.02859352984940561,6.155822965133751e-08,1.0372850533178241e-11,9.357769691750768e-08,4.580518379293344e-09,1.6941093489040455e-09,7.969611919343241e-09,4.355143030456047e-07,1.5825584070801934e-06,0.0009507149644457429,5.8806594605735e-10,2.5085279475352313e-07,5.759142566600208e-20,5.1943912394074e-15
0.0045309376924209535,0.05595639656,0.054,0.0,0.0,0.00018796276970267848,0.8343937977059452,0.06166517767979206,0.02007804992856198,7.845437227233806e-07,0.02488974025880841,0.0,0.028594152432876118,6.136099968540213e-08,1.0306389870362327e-11,9.299099483894027e-08,4.5511585619722836e-09,1.6891943567138821e-09,7.959173932489697e-09,4.3411888098800373e-07,1.577522113131179e-06,0.0009507027612257229,5.851988585513352e-10,2.5043228721468244e-07,5.797517563074152e-20,5.194617442841827e-15
0.004555073338844153,0.05595639656,0.054,0.0,0.0,0.0001873690229912855,0.834336040338351,0.06178008844791132,0.020116361940198387,7.871427676396518e-07,0.024813133810062542,0.0,0.02859477095173932,6.11650730705019e-08,1.0240597136830675e-11,9.24099261971217e-08,4.522086576621887e-09,1.6843117529468447e-09,7.948713236793432e-09,4.3273268049170947e-07,1.5725188853276836e-06,0.0009506906289577781,5.823516139014518e-10,2.500122302749724e-07,5.835993346802229e-20,5.194842174358404e-15
0.0045792089852673525,0.05595639656,0.054,0.0,0.0,0.00018677914777151446,0.8342786506354204,0.06189426780946838,0.020154430093646897,7.897400445192903e-07,0.024737014959179952,0.0,0.028595385446552102,6.097043656482235e-08,1.017546322759441e-11,9.183441786126189e-08,4.493298612393865e-09,1.679461210250958e-09,7.938230906194346e-09,4.313556085474072e-07,1.5675483922199923e-06,0.0009506785669982757,5.795240509261066e-10,2.4959264086429473e-07,5.874570079089982e-20,5.19506544859881e-15
0.004603344631690552,0.05595639656,0.054,0.0,0.0,0.00018619310548537282,0.8342216250174521,0.062007722884789,0.020192256762850087,7.923355813328857e-07,0.024661378959357782,0.0,0.028595995957325374,6.077707750227876e-08,1.0110979194579333e-11,9.126439791291546e-08,4.464790923030186e-09,1.6746424091088114e-09,7.927727988788526e-09,4.2998757341002614e-07,1.5626103068347393e-06,0.0009506665747115209,5.767160101826133e-10,2.4917353538036847e-07,5.913247918171087e-20,5.195287280004613e-15
0.0046274802781137514,0.05595639656,0.054,0.0,0.0,0.0001856108580934486,0.8341649599518101,0.06212046070059323,0.020229844290542514,7.949294054461327e-07,0.024586221126195948,0.0,0.028596602523532716,6.058498314219677e-08,1.0047136243739039e-11,9.069979559828124e-08,4.436559824040337e-09,1.6698550297252779e-09,7.917205508744384e-09,4.286284845767382e-07,1.557704306602738e-06,0.0009506546514698605,5.739273336078254e-10,2.4875492974570863e-07,5.952027018547144e-20,5.1955076828273945e-15
0.004651615924536951,0.05595639656,0.054,0.0,0.0,0.00018503236806585244,0.8341086519521442,0.06223248819154615,0.02026719498876813,7.975215436353793e-07,0.024511536836663534,0.0,0.02859720518412087,6.039414014004984e-08,9.983925732162537e-12,9.01405413070003e-08,4.408601691184505e-09,1.6650987518289993e-09,7.906664466742224e-09,4.2727825276814227e-07,1.5528300732904196e-06,0.0009506427966529311,5.711578630690112e-10,2.4833683945101273e-07,5.99090753117716e-20,5.195726671130182e-15
0.00467575157096015,0.05595639656,0.054,0.0,0.0,0.00018445759837159453,0.8340526975776249,0.062343812201778266,0.02030431113938704,8.001120221027815e-07,0.024437321528084074,0.0,0.028597803977519067,6.020453631795081e-08,9.921339160324995e-12,8.958656657652896e-08,4.380912961436194e-09,1.6603732726222254e-09,7.896105838978187e-09,4.2593678990308076e-07,1.5479872929065657e-06,0.0009506310096474141,5.684074423787695e-10,2.479192794768355e-07,6.029889604347551e-20,5.195944258784496e-15
0.00469988721738335,0.05595639656,0.054,0.0,0.0,0.0001838865124717174,0.8339970934321935,0.06245443948637764,0.020341194994572456,8.027008664910415e-07,0.024363570697140707,0.0,0.028598398941645148,6.001616095460297e-08,9.8593681699207e-12,8.903780404091797e-08,4.353490130515547e-09,1.6556782966997622e-09,7.88553057937022e-09,4.2460400907747457e-07,1.5431756556346039e-06,0.0009506192898476931,5.656759172697841e-10,2.475022643513332e-07,6.068973382827585e-20,5.1961604594816075e-15
0.004724022863806549,0.05595639656,0.054,0.0,0.0,0.0001833190743150623,0.8339418361638288,0.06256437671285027,0.02037784877729783,8.052881018975542e-07,0.024290279898905382,0.0,0.02859899011391348,5.982900048353958e-08,9.798004556969764e-12,8.849418740592617e-08,4.326329749935136e-09,1.6510135007426826e-09,7.874939620569355e-09,4.2327982455818064e-07,1.5383948558105847e-06,0.0009506076366564736,5.629631326352202e-10,2.4708580824056774e-07,6.108159007871635e-20,5.196375286734164e-15
0.004748158510229749,0.05595639656,0.054,0.0,0.0,0.00018275524832480833,0.8338869224638257,0.06267363046254802,0.020414274681813855,8.078737528881573e-07,0.024217444745886017,0.0,0.028599577531249424,5.964303995805641e-08,9.737240253699863e-12,8.79556514662861e-08,4.299428428057317e-09,1.6463785757079976e-09,7.864333872002953e-09,4.219641517518672e-07,1.5336445918057444e-06,0.0009505960494826364,5.602689354048275e-10,2.46669924822958e-07,6.147446618478202e-20,5.196588753871492e-15
0.004772294156652948,0.05595639656,0.054,0.0,0.0,0.00018219499938344668,0.8338323490660907,0.06278220723207414,0.020450474874116536,8.104578435108739e-07,0.02414506090708308,0.0,0.02860016123009737,5.945827252945499e-08,9.677067294055346e-12,8.742213204897653e-08,4.272782830449907e-09,1.6417732848834859e-09,7.853714221747126e-09,4.2065690716257285e-07,1.5289245658825045e-06,0.000950584527739068,5.575931754431833e-10,2.462546273159692e-07,6.186836350375197e-20,5.196800874053735e-15
0.004796429803076148,0.05595639656,0.054,0.0,0.0,0.00018163829284130505,0.8337781127464486,0.06289011343466783,0.020486451492406244,8.130403973090459e-07,0.024073124107072127,0.0,0.028600741246412924,5.9274691387373496e-08,9.61747787192723e-12,8.689356598415316e-08,4.246389676675171e-09,1.6371973351748332e-09,7.843081538891469e-09,4.193580084172987e-07,1.5242344842893288e-06,0.000950573070849786,5.549357006555711e-10,2.458399286549369e-07,6.226328335704441e-20,5.197011660270046e-15
