Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25)
1.1010044055935607e-09,0.05595639656,0.054,0.0,0.0,0.02958034203046345,0.8799306075777498,2.672855542433503e-07,7.261185803650874e-13,4.225728040940533e-19,0.06598565605236578,0.0,0.00013849669136656214,1.0792419862234725e-06,3.626139124854341e-06,1.1733983868570007e-05,1.4908344794280377e-06,1.581893859937477e-08,2.0218365236856686e-09,3.6854660542047656e-08,6.4352289002349e-10,2.3832812732244395e-09,2.1915130424334816e-12
1.1205614715954714e-09,0.05595639656,0.054,0.0,0.0,0.0295777052295607,0.8799293814313346,2.810940797913422e-07,7.955844422797606e-13,4.512502016745914e-19,0.06598546633711165,0.0,0.00014093469265738477,1.0763753299979293e-06,3.634853289086965e-06,1.1907354446320257e-05,1.5088600353896934e-06,1.6089129403821248e-08,2.092026267607137e-09,3.789734505304428e-08,6.734748393489837e-10,2.495962456310576e-09,2.351545983618941e-12
1.140118537597382e-09,0.05595639656,0.054,0.0,0.0,0.029575070878665913,0.879928155505124,2.953080738316402e-07,8.700675177773436e-13,4.812704047038544e-19,0.0659852774440678,0.0,0.00014337184696409035,1.073721814907784e-06,3.64278863385936e-06,1.2079787975899314e-05,1.5267741307326086e-06,1.6356160668474593e-08,2.1625830037887204e-09,3.894926176569311e-08,7.042352824093212e-10,2.6117342183398504e-09,2.5196030776029177e-12
1.1596756035992927e-09,0.05595639656,0.054,0.0,0.0,0.029572438952340865,0.8799269297988958,3.099275249299322e-07,9.498167518120448e-13,5.126699554174997e-19,0.06598508935862085,0.0,0.00014580815481536768,1.0712761066129304e-06,3.6499555641463037e-06,1.2251296687769476e-05,1.5445843761326372e-06,1.661997218300783e-08,2.2334492452238237e-09,4.001047107743034e-08,7.358135439311262e-10,2.7306325128587225e-09,2.6959158936267197e-12
1.1792326696012034e-09,0.05595639656,0.054,0.0,0.0,0.029569809424806165,0.8799257043124294,3.2495210498462055e-07,1.035088220797433e-12,5.454858232601803e-19,0.06598490206648504,0.0,0.0001482436170460371,1.0690330695111256e-06,3.6563648422873157e-06,1.2421892524436716e-05,1.562298135580461e-06,1.6880508255537746e-08,2.3045681789016164e-09,4.10810405533605e-08,7.682191535386657e-10,2.852694076210473e-09,2.8807193688093935e-12
1.198789735603114e-09,0.05595639656,0.054,0.0,0.0,0.02956718226994008,0.8799244790455069,3.403811761820243e-07,1.1261452379948021e-12,5.797554141908665e-19,0.06598471555369058,0.0,0.00015067823478995433,1.0669877523562033e-06,3.6620275844059176e-06,1.2591587154040181e-05,1.5799225393264184e-06,1.7137717662232272e-08,2.3758837791249767e-09,4.216104456912459e-08,8.014618501472842e-10,2.977956445746165e-09,3.0742519732257074e-12
1.2183468016050247e-09,0.05595639656,0.054,0.0,0.0,0.029564557461280283,0.8799232539979123,3.562137984851249e-07,1.2232584640190375e-12,6.155165801954384e-19,0.06598452980657249,0.0,0.00015311200947239044,1.0651353749266618e-06,3.6669552551097727e-06,1.2760391983033571e-05,1.5974644959387404e-06,1.739155359454317e-08,2.4473409156660007e-09,4.325056397440829e-08,8.355515861013538e-10,3.1064579769904764e-09,3.2767558794397545e-12
1.2379038676069354e-09,0.05595639656,0.054,0.0,0.0,0.029561934972028376,0.8799220291694322,3.724487376251231e-07,1.326706022630458e-12,6.52807628999734e-19,0.06598434481176017,0.0,0.00015554494280191805,1.0634713157084006e-06,3.671159660586659e-06,1.2928318168005113e-05,1.6149307035217165e-06,1.764197360359623e-08,2.5188854568720817e-09,4.4349685776107284e-08,8.704985310717647e-10,3.238237859538686e-09,3.488477136297188e-12
1.257460933608846e-09,0.05595639656,0.054,0.0,0.0,0.0295593147750571,0.8799208045598556,3.890844735640264e-07,1.4367736219185046e-12,6.916673339662665e-19,0.06598416055616768,0.0,0.0001579770367618381,1.0619911005342479e-06,3.674652940181897e-06,1.3095376626677246e-05,1.6323276601346575e-06,1.7888939541859933e-08,2.590464367354709e-09,4.545850283992969e-08,9.06313075695013e-10,3.3733361319494478e-09,3.709665846705106e-12
1.2770179996107567e-09,0.05595639656,0.054,0.0,0.0,0.029556696842919974,0.8799195801689731,4.061192093933376e-07,1.5537546809691524e-12,7.321349441589856e-19,0.06598397702698444,0.0,0.00016040829360118017,1.0606903920804304e-06,3.6774475565462247e-06,1.3261578048148394e-05,1.6496616734729771e-06,1.81324175018206e-08,2.6620258001117137e-09,4.6577113608749206e-08,9.430058349842587e-10,3.511793695878243e-09,3.940576349144563e-12
1.2965750656126674e-09,0.05595639656,0.054,0.0,0.0,0.029554081147863263,0.8799183559965783,4.235508806322277e-07,1.677950462126102e-12,7.742501945669768e-19,0.06598379421166686,0.0,0.00016283871582531588,1.0595649801258801e-06,3.6795562844611736e-06,1.3426932902444475e-05,1.6669388698775392e-06,1.8372377751812294e-08,2.7335191828523842e-09,4.770562183616564e-08,9.805876515308178e-10,3.6536523294130454e-09,4.181467402727142e-12
1.316132131614578e-09,0.05595639656,0.054,0.0,0.0,0.02955146766184008,0.8799171320424671,4.413771648892225e-07,1.809670208964185e-12,8.180533164801703e-19,0.0659836120979301,0.0,0.00016526830618622025,1.0586107725144686e-06,3.6809921984545863e-06,1.3591451449433198e-05,1.6841652027243956e-06,1.8608794668580134e-08,2.8048952986313584e-09,4.88441363340949e-08,1.019069598492378e-09,3.798954699514115e-09,4.432602375645307e-12
1.3356891976164887e-09,0.05595639656,0.054,0.0,0.0,0.029548856356526352,0.8799159083064374,4.595954918519713e-07,1.949231290082118e-12,8.635850480077986e-19,0.06598343067374075,0.0,0.00016769706767241784,1.057823786777971e-06,3.6817686593103427e-06,1.375514374714094e-05,1.70134646023394e-06,1.88416466669443e-08,2.876106360468259e-09,4.999277073336785e-08,1.0584629823702256e-09,3.9477443736003384e-09,4.694249436860496e-12
1.3552462636183994e-09,0.05595639656,0.054,0.0,0.0,0.02954624720333865,0.87991468478829,4.782030535696744e-07,2.0969593488073433e-12,9.108866447288468e-19,0.06598324992730964,0.0,0.00017012500349864932,1.0572001423726963e-06,3.6818992995663863e-06,1.391801965950928e-05,1.7184882727359068e-06,1.907091612607682e-08,2.947106080138881e-09,5.1151643256327796e-08,1.0987793455870965e-09,4.100065830385936e-09,4.9666817508626466e-12
1.37480332962031e-09,0.05595639656,0.054,0.0,0.0,0.029543640173453598,0.8799134614878278,4.971968149919882e-07,2.253188458900006e-12,9.599998904648771e-19,0.06598306984708527,0.0,0.000172552117095294,1.0567360534776804e-06,3.681398008094599e-06,1.4080088863630014e-05,1.7355961194282166e-06,1.9296589313101595e-08,3.0178497307398065e-09,5.2320876500460354e-08,1.1400304688747977e-09,4.255964470001536e-09,5.250177675346463e-12
1.3943603956222207e-09,0.05595639656,0.054,0.0,0.0,0.02954103523782876,0.8799122384048558,5.165735247286355e-07,2.4182612863430075e-12,1.0109671081670976e-18,0.06598289042174772,0.0,0.00017497841209758596,1.056427822308855e-06,3.6802789138584025e-06,1.424136085649586e-05,1.7526753346659844e-06,1.9518656303101334e-08,3.0882942035136713e-09,5.3500597232183e-08,1.1822283734748401e-09,4.415486623378771e-09,5.545020961671795e-12
1.4139174616241314e-09,0.05595639656,0.054,0.0,0.0,0.02953843236722485,0.8799110155391825,5.3632972599389e-07,2.592529257303536e-12,1.0638311709097166e-18,0.06598271164020282,0.0,0.00017740389233465768,1.0562718329138584e-06,3.6785563689453908e-06,1.4401844961299185e-05,1.7697311138123172e-06,1.9737110896883244e-08,3.1583980582213183e-09,5.469093619000147e-08,1.2253853231544502e-09,4.578679560901695e-09,5.851500957988575e-12
1.433474527626042e-09,0.05595639656,0.054,0.0,0.0,0.029535831532229037,0.8799097928906179,5.564617677014836e-07,2.7763527323465993e-12,1.118635512981168e-18,0.0659825334915768,0.0,0.00017982856181844822,1.0562645454170352e-06,3.676244930966513e-06,1.4561550333307229e-05,1.7867685186786135e-06,1.9951950534685656e-08,3.228121568099002e-09,5.589202789630014e-08,1.2695138260424164e-09,4.745591500361931e-09,6.169912814909229e-12
1.4530315936279527e-09,0.05595639656,0.054,0.0,0.0,0.029533232703279365,0.8799085704589751,5.769658156748007e-07,2.9701011869760117e-12,1.1754241410648254e-18,0.06598235596521133,0.0,0.00018225242473250816,1.0564024906843676e-06,3.673359344911772e-06,1.4720485965340297e-05,1.8037924825802803e-06,2.016317620870669e-08,3.297426757942306e-09,5.7104010477091476e-08,1.3146266362895434e-09,4.916271614245144e-09,6.500557693613718e-12
1.4725886596298634e-09,0.05595639656,0.054,0.0,0.0,0.029530635850689928,0.879907348244069,5.978378639396342e-07,3.174153398574697e-12,1.2342416455012624e-18,0.06598217905065862,0.0,0.00018467548542073744,1.0566822653793034e-06,3.6699145245460957e-06,1.4878660692878496e-05,1.8208078150326898e-06,2.037079237038056e-08,3.3662774376428403e-09,5.8327025489107e-08,1.3607367555566406e-09,5.090770036352229e-09,6.843742976279352e-12
1.492145725631774e-09,0.05595639656,0.054,0.0,0.0,0.029528040944676873,0.879906126245718,6.19073746064674e-07,3.388897639813786e-12,1.2951332116244125e-18,0.06598200273767725,0.0,0.00018709774837608677,1.0571005273838473e-06,3.6659255334343476e-06,1.503608319882077e-05,1.8378192061105715e-06,2.0574806838925527e-08,3.4346392277765465e-09,5.956121775365834e-08,1.407857434332016e-09,5.269137867756082e-09,7.1997824787353066e-12
1.5117027916336847e-09,0.05595639656,0.054,0.0,0.0,0.029525447955384927,0.8799049044637419,6.406691465203277e-07,3.614731878597328e-12,1.3581446311639843e-18,0.06598182701622798,0.0,0.00018951921822925712,1.0576539915631585e-06,3.6614075656721156e-06,1.5192762017918102e-05,1.8548312304920052e-06,2.0775230701258557e-08,3.5024795827972335e-09,6.080673519673592e-08,1.4560021730806591e-09,5.4514271821064935e-09,7.568996665246808e-12
1.5312598576355954e-09,0.05595639656,0.054,0.0,0.0,0.029522856852914413,0.8799036828979642,6.626196120201647e-07,3.852063984606422e-12,1.4233223137064951e-18,0.06598165187647,0.0,0.0001919398997374253,1.0583394258535154e-06,3.6563759264122094e-06,1.534870554090092e-05,1.8718483512065235e-06,2.097207821937661e-08,3.569767803255091e-09,6.206372869485607e-08,1.5051847232277259e-09,5.637691030297966e-09,7.951712865336588e-12
1.550816923637506e-09,0.05595639656,0.054,0.0,0.0,0.029520267607348626,0.8799024615482098,6.849205628222867e-07,4.101311942503448e-12,1.4907132982074114e-18,0.06598147730875727,0.0,0.00019435979777302962,1.059153647655211e-06,3.6508460122463277e-06,1.5503922018319584e-05,1.8888749231056286e-06,2.1165366719508996e-08,3.6364750512880587e-09,6.333235192621031e-08,1.555419087978006e-09,5.827983444507363e-09,8.34826549255377e-12
1.5703739896394167e-09,0.05595639656,0.054,0.0,0.0,0.02951768018878139,0.8799012404143066,7.075673039491306e-07,4.362904071854442e-12,1.5603652645470225e-18,0.06598130330363527,0.0,0.0001967789173126383,1.0600935205123027e-06,3.644833291543708e-06,1.5658419564115802e-05,1.9059151960730093e-06,2.1355116505757545e-08,3.702574346251151e-09,6.461276122670853e-08,1.6067195229730029e-09,6.02235944160371e-09,8.758996265103274e-12
1.5899310556413274e-09,0.05595639656,0.054,0.0,0.0,0.029515094567344757,0.8799000194960853,7.305550363190344e-07,4.6372792538250546e-12,1.6323265451227232e-18,0.06598112985183789,0.0,0.0001991972634259383,1.0611559510646357e-06,3.6383532847695067e-06,1.5812206158941657e-05,1.922973317990684e-06,2.1541350727223846e-08,3.768040579657196e-09,6.590511545053645e-08,1.6591005367863937e-09,6.220875025934485e-09,9.184254428251418e-12
1.609488121643238e-09,0.05595639656,0.054,0.0,0.0,0.029512510713236663,0.8798987987933786,7.538788677265778e-07,4.924887164703164e-12,1.7066461364704216e-18,0.0659809569442845,0.0,0.0002016148412648533,1.0623378862561758e-06,3.631421544933604e-06,1.5965289653242157e-05,1.9400533374762404e-06,2.172409531958857e-08,3.832850483269243e-09,6.720957583487838e-08,1.7125768912601332e-09,6.423587191495834e-09,9.624396978424994e-12
1.6290451876451487e-09,0.05595639656,0.054,0.0,0.0,0.02950992859674853,0.879897578306022,7.775338237100326e-07,5.226188516298547e-12,1.7833737109078378e-18,0.06598078457207729,0.0,0.0002040316560528453,1.06363631078978e-06,3.624053638089538e-06,1.611767777011563e-05,1.957159206405486e-06,2.190337881334187e-08,3.896982664956043e-09,6.85263058684864e-08,1.7671636016810784e-09,6.630553923491476e-09,1.007978888892213e-11
1.6486022536470593e-09,0.05595639656,0.054,0.0,0.0,0.029507348188292523,0.8798963580338536,8.015148581697136e-07,5.541655303267592e-12,1.862559628192525e-18,0.06598061272649874,0.0,0.00020644771307437305,1.0650482448105462e-06,3.616265124200806e-06,1.626937810796677e-05,1.9742947822339884e-06,2.2079232371856427e-08,3.960417512444076e-09,6.985547116380596e-08,1.8228759368014929e-09,6.84183419928455e-09,1.0550803337154145e-11
1.66815931964897e-09,0.05595639656,0.054,0.0,0.0,0.02950476945842879,0.8798951379767134,8.258168639158018e-07,5.871771057408458e-12,1.9442549471875005e-18,0.06598044139900912,0.0,0.0002088630176646159,1.0665707418163224e-06,3.6080715379735037e-06,1.6420398142964193e-05,1.991463830130434e-06,2.2251689417587398e-08,4.02313731956627e-09,7.119723933239343e-08,1.8797294187003747e-09,7.057487988743046e-09,1.1037821933337902e-11
1.6877163856508807e-09,0.05595639656,0.054,0.0,0.0,0.02950219237789171,0.8798939181344445,8.50434682760652e-07,6.217031108969744e-12,2.028511437527389e-18,0.06598027058124446,0.0,0.00021127757519933267,1.0682008867670083e-06,3.599488370541634e-06,1.6570745231317766e-05,2.00867002493384e-06,2.2420785995947487e-08,4.085125999594035e-09,7.255177986338458e-08,1.9377398224936406e-09,7.2775762539865255e-09,1.1541234950558363e-11
1.7072734516527913e-09,0.05595639656,0.054,0.0,0.0,0.0294996169176169,0.8798926985068926,8.753631158025489e-07,6.577942855013208e-12,2.115381591278046e-18,0.06598010026501432,0.0,0.00021369139108513925,1.0699357944151973e-06,3.59053105053127e-06,1.6720426611382975e-05,2.0259169529464755e-06,2.2586559794277476e-08,4.146369539639735e-09,7.391926400479131e-08,1.996923175882012e-09,7.502160948531871e-09,1.206144155612106e-11
1.726830517654702e-09,0.05595639656,0.054,0.0,0.0,0.02949704304876513,0.8798914790939049,9.005969326489853e-07,6.955026034868667e-12,2.204918634582653e-18,0.06597993044229983,0.0,0.00021610447074975458,1.0717726077896777e-06,3.5812149273779653e-06,1.6869449405612375e-05,2.0432081135730918e-06,2.2749051633961965e-08,4.206855077974058e-09,7.529986464743666e-08,2.0572957585595374e-09,7.731305015853416e-09,1.2598850044113442e-11
1.7463875836566127e-09,0.05595639656,0.054,0.0,0.0,0.029494470742750557,0.8798902598953318,9.261308818711072e-07,7.348813012716657e-12,2.2971765392873226e-18,0.06597976110525179,0.0,0.00021851681963306802,1.073708496932469e-06,3.5715552516470627e-06,1.7017820622349428e-05,2.060546920817838e-06,2.290830235989249e-08,4.266572537031414e-09,7.669375621133481e-08,2.1188741014445603e-09,7.965072387339955e-09,1.3153878069093988e-11
1.7659446496585233e-09,0.05595639656,0.054,0.0,0.0,0.02949189997125885,0.8798890409110255,9.519596983125765e-07,7.759849067331978e-12,2.3922100345393688e-18,0.06597959224618903,0.0,0.00022092844317752672,1.0757406576767297e-06,3.5615671624157327e-06,1.7165547157504125e-05,2.077936704647513e-06,2.3064358381794958e-08,4.325511434476548e-09,7.81011145343915e-08,2.1816749858058623e-09,8.203527979690931e-09,1.3726952880826143e-11
1.785501715660434e-09,0.05595639656,0.054,0.0,0.0,0.029489330706282436,0.8798878221408414,9.780781155615446e-07,8.188692689018702e-12,2.4900746183512505e-18,0.0659794238575965,0.0,0.0002233393468206328,1.0778663108422854e-06,3.551265662614435e-06,1.731263579606666e-05,2.095380712233629e-06,2.3217260786325096e-08,4.38366685557848e-09,7.95221167632105e-08,2.245715442153881e-09,8.44673769168614e-09,1.4318511559975238e-11
1.8031030750621538e-09,0.05595639656,0.054,0.0,0.0,0.02948701963298276,0.8798867254306318,1.0018279505761199e-06,8.590349896758864e-12,2.5806198222906544e-18,0.06597927270403665,0.0,0.000225508549063202,1.079857057237372e-06,3.5417386305143955e-06,1.744447568874488e-05,2.1111292983390772e-06,2.3352220359952382e-08,4.435329428314813e-09,8.081283169034094e-08,2.30442596261076e-09,8.669746458586817e-09,1.4867087433922985e-11
1.8189442985237015e-09,0.05595639656,0.054,0.0,0.0,0.029484940674670976,0.8798857385395497,1.023396554770695e-06,8.964922364155807e-12,2.664144494007713e-18,0.06597913698222688,0.0,0.00022746033952508643,1.0817099220402126e-06,3.532966409345947e-06,1.756269840283173e-05,2.125344633834144e-06,2.347156555594146e-08,4.481274214613333e-09,8.198415578981912e-08,2.3581464088200464e-09,8.87383395862664e-09,1.5374191446942768e-11
1.8347855219852491e-09,0.05595639656,0.054,0.0,0.0,0.029482862656064122,0.8798847517887028,1.0451458282638041e-06,9.352216284806747e-12,2.7496279003303765e-18,0.06597900155626771,0.0,0.00022941166726845214,1.0836192633574026e-06,3.5240147382547794e-06,1.7680514300251282e-05,2.1396010531348207e-06,2.358892850513395e-08,4.52669644473193e-09,8.316475037721109e-08,2.4127112301057496e-09,9.081161006924802e-09,1.589423331844174e-11
1.8506267454467968e-09,0.05595639656,0.054,0.0,0.0,0.02948078556295057,0.8798837651780183,1.0670730021507674e-06,9.752555213958604e-12,2.8371010629171553e-18,0.06597886642247805,0.0,0.00023136253513429407,1.0855836487489048e-06,3.5148912709835513e-06,1.7797926779614453e-05,2.1539001274365235e-06,2.3704337693135587e-08,4.571594519332022e-09,8.435471164438454e-08,2.4681299502299966e-09,9.291764492787621e-09,1.6427465263988856e-11
1.8664679689083444e-09,0.05595639656,0.054,0.0,0.0,0.0294787093812871,0.8798827787074243,1.0891753214645739e-06,1.0166269010206545e-11,2.9265953566387995e-18,0.06597873157724504,0.0,0.0002333129459465872,1.0876016556602797e-06,3.5056035774713502e-06,1.7914939194213955e-05,2.168243394156094e-06,2.3817821938073608e-08,4.615967152581155e-09,8.555413614419704e-08,2.5244121974339553e-09,9.505681719007038e-09,1.697414419375766e-11
1.8807250700237373e-09,0.05595639656,0.054,0.0,0.0,0.029476841585611313,0.8798818910036087,1.109214893188756e-06,1.0550324738287425e-11,3.0088945071735716e-18,0.06597861046032007,0.0,0.00023506792721681132,1.0894625403608163e-06,3.497110426760668e-06,1.8019911047245553e-05,2.1811913623820696e-06,2.39183344542277e-08,4.655453650183542e-09,8.664178932266132e-08,2.57581257700464e-09,9.701071632830663e-09,1.7477868587325342e-11
1.8949821711391302e-09,0.05595639656,0.054,0.0,0.0,0.029474974506984473,0.879881003413158,1.1293921278537885e-06,1.0945736084177218e-11,3.092879854763167e-18,0.06597848957171648,0.0,0.0002368225425778298,1.091364690437631e-06,3.4884957068123724e-06,1.812456390899599e-05,2.1941774183252976e-06,2.401733071138811e-08,4.694515527869151e-09,8.773725701734896e-08,2.627927461344931e-09,9.89920399638844e-09,1.799289107809554e-11
1.909239272254523e-09,0.05595639656,0.054,0.0,0.0,0.029473108135547967,0.8798801159360222,1.1497050558214439e-06,1.1352757083355139e-11,3.1785750211224903e-18,0.06597836890894107,0.0,0.0002385767940425527,1.0933070886188015e-06,3.4797647412108435e-06,1.8228900131213106e-05,2.2072026135532903e-06,2.4114831915123633e-08,4.733153731880764e-09,8.884061022926155e-08,2.6807640838428716e-09,1.0100106853432182e-08,1.851940904008119e-11
