Distance (mm),T (C),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
3.4289999999999994,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.7476344573676283e-15,5.825460377228569e-16,3.144861241798437e-25,0.06599999999999896,4.620316136298049e-29,4.260595645879726e-19,1.43401168148163e-12,2.229363899542873e-08,3.361429595727802e-14,0.000946728198603766,0.9990532308759895,4.783402815251621e-10,1.6990719158668362e-08,6.770145806428152e-22,1.1612406664147086e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967482e-20,1.6534389405157926e-19,5.511474663551695e-20,3.2072971775630497e-32,3.0031532816110484e-14,4.951092013213278e-36,6.915122205557747e-27,4.2337573281977534e-27,-2.1218535877137726e-25,9.890046885626378e-29,-3.003164304536195e-14,3.003164304561067e-14,2.7293783726377713e-27,-3.926494554546327e-26,-4.1720457420288497e-32,-1.1247770368522404e-26,6.915154283480615e-27,8.267195264967482e-20,5.511474663551695e-20,3.2072971775630497e-32,-3.0031532816110484e-14,4.951092022114286e-36,8.901007866873328e-45,1.1022925146526225e-19,1.1022924873588388e-19,5.779910233023799e-20,5.243018567059144e-20,-1.129137083809461e-19,1.6534389405157926e-19
3.4379999999999997,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.7476344573676283e-15,5.825460377228569e-16,3.144861241798437e-25,0.06599999999999896,4.620316136298049e-29,4.260595645879726e-19,1.43401168148163e-12,2.229363899542873e-08,3.361429595727802e-14,0.000946728198603766,0.9990532308759895,4.783402815251621e-10,1.6990719158668362e-08,6.770145806428152e-22,1.1612406664147086e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967482e-20,1.6534389405157926e-19,5.511474663551695e-20,3.2072971775630497e-32,3.0031532816110484e-14,4.951092013213278e-36,6.915122205557747e-27,4.2337573281977534e-27,-2.1218535877137726e-25,9.890046885626378e-29,-3.003164304536195e-14,3.003164304561067e-14,2.7293783726377713e-27,-3.926494554546327e-26,-4.1720457420288497e-32,-1.1247770368522404e-26,6.915154283480615e-27,8.267195264967482e-20,5.511474663551695e-20,3.2072971775630497e-32,-3.0031532816110484e-14,4.951092022114286e-36,8.901007866873328e-45,1.1022925146526225e-19,1.1022924873588388e-19,5.779910233023799e-20,5.243018567059144e-20,-1.129137083809461e-19,1.6534389405157926e-19
3.4379999999999997,700,101324.99999999993,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999996,0.0,0.0,0.8799999999999988,1.7522094169481877e-15,5.840710274395717e-16,3.144870433914847e-25,0.06599999999999899,4.620329744100646e-29,4.260608102841576e-19,1.4340116814823923e-12,2.22936389954287e-08,3.361429595729584e-14,0.0009467281986036074,0.9990532308759899,4.783402815251622e-10,1.699071915866837e-08,6.770145837954651e-22,1.1612406664147077e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967468e-20,1.6534389405171624e-19,5.51147466355168e-20,3.4987013455111317e-32,-5.800915303666443e-15,4.9458175466816385e-36,6.906959156297835e-27,4.241620298307579e-27,-2.1217713911903645e-25,9.904991500141716e-29,5.800805074414977e-15,-5.8008050741662645e-15,2.7290733053345804e-27,-3.9264659599033306e-26,-3.12482133476829e-32,-1.1247633121939742e-26,6.906994148257108e-27,8.267195264967468e-20,5.51147466355168e-20,3.4987013455111317e-32,5.800915303666443e-15,4.9458175555826726e-36,8.901034047021166e-45,1.1022925146530231e-19,1.10229248736229e-19,5.779910233026938e-20,5.2430185670619225e-20,-1.1291370838106578e-19,1.6534389405171624e-19
3.4469999999999996,700,101324.99999999993,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999996,0.0,0.0,0.8799999999999988,1.7522094169481877e-15,5.840710274395717e-16,3.144870433914847e-25,0.06599999999999899,4.620329744100646e-29,4.260608102841576e-19,1.4340116814823923e-12,2.22936389954287e-08,3.361429595729584e-14,0.0009467281986036074,0.9990532308759899,4.783402815251622e-10,1.699071915866837e-08,6.770145837954651e-22,1.1612406664147077e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967468e-20,1.6534389405171624e-19,5.51147466355168e-20,3.4987013455111317e-32,-5.800915303666443e-15,4.9458175466816385e-36,6.906959156297835e-27,4.241620298307579e-27,-2.1217713911903645e-25,9.904991500141716e-29,5.800805074414977e-15,-5.8008050741662645e-15,2.7290733053345804e-27,-3.9264659599033306e-26,-3.12482133476829e-32,-1.1247633121939742e-26,6.906994148257108e-27,8.267195264967468e-20,5.51147466355168e-20,3.4987013455111317e-32,5.800915303666443e-15,4.9458175555826726e-36,8.901034047021166e-45,1.1022925146530231e-19,1.10229248736229e-19,5.779910233026938e-20,5.2430185670619225e-20,-1.1291370838106578e-19,1.6534389405171624e-19
3.4469999999999996,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.756784376481648e-15,5.85596017140585e-16,3.144879614176686e-25,0.06599999999999896,4.620343336511111e-29,4.260620539471463e-19,1.434011681483156e-12,2.2293638995428654e-08,3.361429595731367e-14,0.0009467281986036776,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.7701458694811815e-22,1.161240666414706e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967453e-20,1.6534389405185412e-19,5.51147466355166e-20,3.450462951178422e-32,1.1185496973098452e-14,4.940187818058779e-36,6.898812822250564e-27,4.2493938089714875e-27,-2.1216893265931545e-25,9.927521269372401e-29,-1.1185607202349917e-14,1.1185607202598623e-14,2.7287458250216616e-27,-3.9264324451111796e-26,-2.1425970631308e-32,-1.1247494936466233e-26,6.898847331820263e-27,8.267195264967453e-20,5.51147466355166e-20,3.450462951178422e-32,-1.1185496973098452e-14,4.940187826959839e-36,8.901060197516128e-45,1.1022925146536926e-19,1.1022924873662344e-19,5.779910233030085e-20,5.243018567064704e-20,-1.1291370838118565e-19,1.6534389405185412e-19
3.4559999999999995,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.756784376481648e-15,5.85596017140585e-16,3.144879614176686e-25,0.06599999999999896,4.620343336511111e-29,4.260620539471463e-19,1.434011681483156e-12,2.2293638995428654e-08,3.361429595731367e-14,0.0009467281986036776,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.7701458694811815e-22,1.161240666414706e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967453e-20,1.6534389405185412e-19,5.51147466355166e-20,3.450462951178422e-32,1.1185496973098452e-14,4.940187818058779e-36,6.898812822250564e-27,4.2493938089714875e-27,-2.1216893265931545e-25,9.927521269372401e-29,-1.1185607202349917e-14,1.1185607202598623e-14,2.7287458250216616e-27,-3.9264324451111796e-26,-2.1425970631308e-32,-1.1247494936466233e-26,6.898847331820263e-27,8.267195264967453e-20,5.51147466355166e-20,3.450462951178422e-32,-1.1185496973098452e-14,4.940187826959839e-36,8.901060197516128e-45,1.1022925146536926e-19,1.1022924873662344e-19,5.779910233030085e-20,5.243018567064704e-20,-1.1291370838118565e-19,1.6534389405185412e-19
3.4559999999999995,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7613593360007683e-15,5.871210068368163e-16,3.1448887844246314e-25,0.06599999999999895,4.620356913623848e-29,4.2606329625214417e-19,1.4340116814839217e-12,2.229363899542862e-08,3.361429595733156e-14,0.0009467281986037366,0.9990532308759895,4.78340281525162e-10,1.6990719158668362e-08,6.770145901008565e-22,1.1612406664147053e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967437e-20,1.653438940520128e-19,5.511474663551642e-20,3.4011685221082925e-32,2.456368441983159e-14,4.934588561284094e-36,6.890675394509596e-27,4.257233884589099e-27,-2.1216073491442743e-25,9.942456856091124e-29,-2.4563794649083055e-14,2.456379464933175e-14,2.728491096712392e-27,-3.9264063439456083e-26,-3.1946362952523275e-32,-1.1247335950949323e-26,6.890709411129405e-27,8.267195264967437e-20,5.511474663551642e-20,3.4011685221082925e-32,-2.456368441983159e-14,4.93458857018518e-36,8.90108631854007e-45,1.10229251465435e-19,1.1022924873694391e-19,5.779910233033238e-20,5.243018567067497e-20,-1.1291370838130587e-19,1.653438940520128e-19
3.4649999999999994,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7613593360007683e-15,5.871210068368163e-16,3.1448887844246314e-25,0.06599999999999895,4.620356913623848e-29,4.2606329625214417e-19,1.4340116814839217e-12,2.229363899542862e-08,3.361429595733156e-14,0.0009467281986037366,0.9990532308759895,4.78340281525162e-10,1.6990719158668362e-08,6.770145901008565e-22,1.1612406664147053e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967437e-20,1.653438940520128e-19,5.511474663551642e-20,3.4011685221082925e-32,2.456368441983159e-14,4.934588561284094e-36,6.890675394509596e-27,4.257233884589099e-27,-2.1216073491442743e-25,9.942456856091124e-29,-2.4563794649083055e-14,2.456379464933175e-14,2.728491096712392e-27,-3.9264063439456083e-26,-3.1946362952523275e-32,-1.1247335950949323e-26,6.890709411129405e-27,8.267195264967437e-20,5.511474663551642e-20,3.4011685221082925e-32,-2.456368441983159e-14,4.93458857018518e-36,8.90108631854007e-45,1.10229251465435e-19,1.1022924873694391e-19,5.779910233033238e-20,5.243018567067497e-20,-1.1291370838130587e-19,1.653438940520128e-19
3.4649999999999994,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.7659342956132815e-15,5.886459965641773e-16,3.1448979391116465e-25,0.06599999999999893,4.620370474447432e-29,4.2606453657743925e-19,1.434011681484688e-12,2.229363899542858e-08,3.3614295957349495e-14,0.0009467281986036086,0.9990532308759896,4.783402815251621e-10,1.6990719158668362e-08,6.770145932535933e-22,1.1612406664147044e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967423e-20,1.6534389405217103e-19,5.511474663551623e-20,3.454015148169813e-32,-4.3298697960381105e-15,4.928712873339111e-36,6.882549913726842e-27,4.265132412180523e-27,-2.1215255014549215e-25,9.95023460380091e-29,4.329759566786645e-15,-4.3297595665379566e-15,2.728263885127203e-27,-3.926385168947723e-26,-4.179267979320302e-32,-1.1247177422840776e-26,6.882584458807037e-27,8.267195264967423e-20,5.511474663551623e-20,3.454015148169813e-32,4.3298697960381105e-15,4.928712882240223e-36,8.901112408183023e-45,1.1022925146547897e-19,1.1022924873721508e-19,5.779910233036385e-20,5.2430185670702925e-20,-1.1291370838142632e-19,1.6534389405217103e-19
3.4739999999999993,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.7659342956132815e-15,5.886459965641773e-16,3.1448979391116465e-25,0.06599999999999893,4.620370474447432e-29,4.2606453657743925e-19,1.434011681484688e-12,2.229363899542858e-08,3.3614295957349495e-14,0.0009467281986036086,0.9990532308759896,4.783402815251621e-10,1.6990719158668362e-08,6.770145932535933e-22,1.1612406664147044e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967423e-20,1.6534389405217103e-19,5.511474663551623e-20,3.454015148169813e-32,-4.3298697960381105e-15,4.928712873339111e-36,6.882549913726842e-27,4.265132412180523e-27,-2.1215255014549215e-25,9.95023460380091e-29,4.329759566786645e-15,-4.3297595665379566e-15,2.728263885127203e-27,-3.926385168947723e-26,-4.179267979320302e-32,-1.1247177422840776e-26,6.882584458807037e-27,8.267195264967423e-20,5.511474663551623e-20,3.454015148169813e-32,4.3298697960381105e-15,4.928712882240223e-36,8.901112408183023e-45,1.1022925146547897e-19,1.1022924873721508e-19,5.779910233036385e-20,5.2430185670702925e-20,-1.1291370838142632e-19,1.6534389405217103e-19
3.4739999999999993,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.77050925514814e-15,5.901709862656524e-16,3.1449070877492413e-25,0.06599999999999892,4.6203840199476164e-29,4.260657759419576e-19,1.4340116814854573e-12,2.2293638995428545e-08,3.361429595736746e-14,0.0009467281986036739,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.770145964062615e-22,1.1612406664147032e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967409e-20,1.6534389405231254e-19,5.511474663551605e-20,3.394581272171475e-32,1.049160758270773e-14,4.92309891273964e-36,6.874431849479316e-27,4.272903274690758e-27,-2.121443713710141e-25,9.970109598973879e-29,-1.0491717811959196e-14,1.0491717812207875e-14,2.7279608881987023e-27,-3.926354164484884e-26,-3.4546368377446043e-32,-1.1247035650322745e-26,6.874465800215137e-27,8.267195264967409e-20,5.511474663551605e-20,3.394581272171475e-32,-1.049160758270773e-14,4.923098921640778e-36,8.901138468305506e-45,1.1022925146554575e-19,1.1022924873758486e-19,5.779910233039556e-20,5.2430185670730953e-20,-1.1291370838154705e-19,1.6534389405231254e-19
3.4829999999999997,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.77050925514814e-15,5.901709862656524e-16,3.1449070877492413e-25,0.06599999999999892,4.6203840199476164e-29,4.260657759419576e-19,1.4340116814854573e-12,2.2293638995428545e-08,3.361429595736746e-14,0.0009467281986036739,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.770145964062615e-22,1.1612406664147032e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967409e-20,1.6534389405231254e-19,5.511474663551605e-20,3.394581272171475e-32,1.049160758270773e-14,4.92309891273964e-36,6.874431849479316e-27,4.272903274690758e-27,-2.121443713710141e-25,9.970109598973879e-29,-1.0491717811959196e-14,1.0491717812207875e-14,2.7279608881987023e-27,-3.926354164484884e-26,-3.4546368377446043e-32,-1.1247035650322745e-26,6.874465800215137e-27,8.267195264967409e-20,5.511474663551605e-20,3.394581272171475e-32,-1.049160758270773e-14,4.923098921640778e-36,8.901138468305506e-45,1.1022925146554575e-19,1.1022924873758486e-19,5.779910233039556e-20,5.2430185670730953e-20,-1.1291370838154705e-19,1.6534389405231254e-19
3.4829999999999997,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7750842147789285e-15,5.916959759991026e-16,3.144916221359822e-25,0.0659999999999989,4.6203975492471146e-29,4.260670131486109e-19,1.434011681486227e-12,2.229363899542851e-08,3.361429595738542e-14,0.000946728198603598,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.770145995589024e-22,1.1612406664147022e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967395e-20,1.653438940524474e-19,5.511474663551587e-20,3.238115921110924e-32,-6.5780714209040525e-15,4.9171006893452085e-36,6.866328890996165e-27,4.28062697599148e-27,-2.1213620670397246e-25,9.993298397357409e-29,6.577961191652587e-15,-6.577961191403915e-15,2.7275920966884764e-27,-3.9263182380673306e-26,-2.0727821026467626e-32,-1.1246900498188897e-26,6.866361277072476e-27,8.267195264967395e-20,5.511474663551587e-20,3.238115921110924e-32,6.5780714209040525e-15,4.917100698246373e-36,8.901164497217427e-45,1.1022925146559604e-19,1.1022924873800395e-19,5.779910233042736e-20,5.243018567075897e-20,-1.129137083816677e-19,1.653438940524474e-19
3.4919999999999995,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7750842147789285e-15,5.916959759991026e-16,3.144916221359822e-25,0.0659999999999989,4.6203975492471146e-29,4.260670131486109e-19,1.434011681486227e-12,2.229363899542851e-08,3.361429595738542e-14,0.000946728198603598,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.770145995589024e-22,1.1612406664147022e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967395e-20,1.653438940524474e-19,5.511474663551587e-20,3.238115921110924e-32,-6.5780714209040525e-15,4.9171006893452085e-36,6.866328890996165e-27,4.28062697599148e-27,-2.1213620670397246e-25,9.993298397357409e-29,6.577961191652587e-15,-6.577961191403915e-15,2.7275920966884764e-27,-3.9263182380673306e-26,-2.0727821026467626e-32,-1.1246900498188897e-26,6.866361277072476e-27,8.267195264967395e-20,5.511474663551587e-20,3.238115921110924e-32,6.5780714209040525e-15,4.917100698246373e-36,8.901164497217427e-45,1.1022925146559604e-19,1.1022924873800395e-19,5.779910233042736e-20,5.243018567075897e-20,-1.129137083816677e-19,1.653438940524474e-19
3.4919999999999995,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.7796591744084474e-15,5.932209657321282e-16,3.1449253423744413e-25,0.0659999999999989,4.620411062043605e-29,4.2606824918505303e-19,1.4340116814869972e-12,2.2293638995428472e-08,3.3614295957403415e-14,0.0009467281986036007,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.770146027115616e-22,1.161240666414701e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967379e-20,1.6534389405258667e-19,5.511474663551568e-20,3.508041309343987e-32,-5.995204332975845e-15,4.911305936852488e-36,6.858229334265258e-27,4.288408094078669e-27,-2.1212804964435434e-25,1.0009943246901775e-28,5.99509410372438e-15,-5.995094103475716e-15,2.7273064572035995e-27,-3.9262897054152045e-26,-1.1025948931616925e-32,-1.1246760916416178e-26,6.858264419589658e-27,8.267195264967379e-20,5.511474663551568e-20,3.508041309343987e-32,5.995204332975845e-15,4.9113059457536786e-36,8.901190494336365e-45,1.1022925146565553e-19,1.1022924873834907e-19,5.779910233045909e-20,5.243018567078704e-20,-1.129137083817886e-19,1.6534389405258667e-19
3.5009999999999994,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999995,0.0,0.0,0.8799999999999987,1.7796591744084474e-15,5.932209657321282e-16,3.1449253423744413e-25,0.0659999999999989,4.620411062043605e-29,4.2606824918505303e-19,1.4340116814869972e-12,2.2293638995428472e-08,3.3614295957403415e-14,0.0009467281986036007,0.9990532308759895,4.783402815251621e-10,1.699071915866836e-08,6.770146027115616e-22,1.161240666414701e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967379e-20,1.6534389405258667e-19,5.511474663551568e-20,3.508041309343987e-32,-5.995204332975845e-15,4.911305936852488e-36,6.858229334265258e-27,4.288408094078669e-27,-2.1212804964435434e-25,1.0009943246901775e-28,5.99509410372438e-15,-5.995094103475716e-15,2.7273064572035995e-27,-3.9262897054152045e-26,-1.1025948931616925e-32,-1.1246760916416178e-26,6.858264419589658e-27,8.267195264967379e-20,5.511474663551568e-20,3.508041309343987e-32,5.995204332975845e-15,4.9113059457536786e-36,8.901190494336365e-45,1.1022925146565553e-19,1.1022924873834907e-19,5.779910233045909e-20,5.243018567078704e-20,-1.129137083817886e-19,1.6534389405258667e-19
3.5009999999999994,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7842341339742377e-15,5.947459554439098e-16,3.1449344605428606e-25,0.0659999999999989,4.620424559917278e-29,4.2606948445253557e-19,1.4340116814877682e-12,2.2293638995428433e-08,3.361429595742144e-14,0.0009467281986035816,0.9990532308759895,4.78340281525162e-10,1.699071915866836e-08,6.7701460586440185e-22,1.1612406664146999e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967366e-20,1.6534389405277026e-19,5.511474663551552e-20,3.4731507268332615e-32,-1.0297318553398327e-14,4.905862546812524e-36,6.850137862892346e-27,4.296186636234557e-27,-2.1211989756808028e-25,1.0026323281078789e-28,1.029720832414686e-14,-1.0297208323898205e-14,2.727018482528665e-27,-3.926261187207553e-26,-4.5403798438929085e-32,-1.1246577062328862e-26,6.850172599305477e-27,8.267195264967366e-20,5.511474663551552e-20,3.4731507268332615e-32,1.0297318553398327e-14,4.905862555713741e-36,8.90121646270656e-45,1.1022925146571268e-19,1.102292487386942e-19,5.779910233049091e-20,5.243018567081516e-20,-1.129137083819097e-19,1.6534389405277026e-19
3.5099999999999993,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7842341339742377e-15,5.947459554439098e-16,3.1449344605428606e-25,0.0659999999999989,4.620424559917278e-29,4.2606948445253557e-19,1.4340116814877682e-12,2.2293638995428433e-08,3.361429595742144e-14,0.0009467281986035816,0.9990532308759895,4.78340281525162e-10,1.699071915866836e-08,6.7701460586440185e-22,1.1612406664146999e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967366e-20,1.6534389405277026e-19,5.511474663551552e-20,3.4731507268332615e-32,-1.0297318553398327e-14,4.905862546812524e-36,6.850137862892346e-27,4.296186636234557e-27,-2.1211989756808028e-25,1.0026323281078789e-28,1.029720832414686e-14,-1.0297208323898205e-14,2.727018482528665e-27,-3.926261187207553e-26,-4.5403798438929085e-32,-1.1246577062328862e-26,6.850172599305477e-27,8.267195264967366e-20,5.511474663551552e-20,3.4731507268332615e-32,1.0297318553398327e-14,4.905862555713741e-36,8.90121646270656e-45,1.1022925146571268e-19,1.102292487386942e-19,5.779910233049091e-20,5.243018567081516e-20,-1.129137083819097e-19,1.6534389405277026e-19
3.5099999999999993,700,101325.0,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999944,0.0,0.0,0.8799999999999987,1.7888090934715293e-15,5.962709451328569e-16,3.1449435666201263e-25,0.0659999999999989,4.62043804253528e-29,4.260707180986378e-19,1.434011681488543e-12,2.22936389954284e-08,3.361429595743953e-14,0.0009467281986037437,0.9990532308759896,4.78340281525162e-10,1.699071915866836e-08,6.770146090170574e-22,1.1612406664146986e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264967352e-20,1.653438940529087e-19,5.511474663551534e-20,3.4515424958028585e-32,2.6201263381153694e-14,4.9002949485668605e-36,6.842056879819781e-27,4.303834913303832e-27,-2.1211175574738307e-25,1.0054608571577653e-28,-2.620137361040516e-14,2.6201373610653806e-14,2.7266532058405877e-27,-3.9262228389330947e-26,-3.4040811767044394e-32,-1.1246438323150493e-26,6.842091400145034e-27,8.267195264967352e-20,5.511474663551534e-20,3.4515424958028585e-32,-2.6201263381153694e-14,4.900294957468103e-36,8.901242401686756e-45,1.1022925146579114e-19,1.1022924873913793e-19,5.779910233052293e-20,5.243018567084339e-20,-1.1291370838203128e-19,1.653438940529087e-19
